ASIN,Overall_Rating,Review_Count,5Star,4Star,3Star,2Star,1Star
B0D6TD8H1C,4.8,6.0,78,22,0,0,0
B0D6SY16VJ,5.0,1.0,100,0,0,0,0
B0D8PXMWNV,4.3,35.0,71,9,7,4,9
B0D874MTPJ,5.0,15.0,100,0,0,0,0
B0DD41Q4W7,4.6,19.0,81,12,0,7,0
B0DC6LDN53,4.4,19.0,78,12,0,0,10
B0D9KDV311,4.7,4.0,69,31,0,0,0
B0DD3RJ7G8,4.1,18.0,56,17,13,7,7
B0D5HD1PFP,4.7,257.0,82,10,5,0,3
B0D8QNNH5D,4.8,5.0,75,25,0,0,0
B0DBQ6NMMK,3.3,52.0,39,13,12,7,29
B0D9N9VFD6,5.0,5.0,100,0,0,0,0
B0D7QM84M6,,,100,0,0,0,0
B0DCRL3P2W,5.0,1.0,100,0,0,0,0
B0D9NM7JZG,4.0,17.0,63,6,7,6,18
B0DB8B3G8D,4.6,5.0,50,29,21,0,0
B0D8Q426XJ,4.5,74.0,71,13,12,4,0
B0D8Q368Z8,4.0,136.0,59,17,6,9,9
B0DC66YNQC,4.5,10.0,67,13,20,0,0
B0DB5GDSGV,4.9,12.0,74,6,5,7,8
B0D7M7RKQ7,,,0,0,0,0,0
B0D45QNMNL,4.4,167.0,72,12,6,1,9
B0DC696Z6B,4.9,24.0,93,7,0,0,0
B0DCFMHW71,,,100,0,0,0,0
B0D86ZHZ32,4.6,10.0,83,9,8,0,0
B0DCN5F176,3.6,4.0,52,24,0,0,24
B0D98979BM,4.0,3.0,21,32,23,0,24
B0DBZJYWMG,4.3,5.0,51,25,24,0,0
B0D3DD24S8,4.6,30.0,81,9,0,4,6
B0D9LSL77C,4.6,15.0,69,22,9,0,0
B0D48P1MGX,4.6,3.0,77,23,0,0,0
B0D9Q84NKB,4.6,3.0,75,25,0,0,0
B0D72Q4B5G,4.9,9.0,93,7,0,0,0
B0D9RMNGVB,4.2,17.0,55,0,24,10,11
B0D87HMSTY,4.5,7.0,58,14,14,0,14
B0DCRK7MZV,5.0,1.0,100,0,0,0,0
B0DCRTF8LW,,,0,0,0,0,0
B0D8NW5YBV,3.8,12.0,66,9,0,0,25
B0DCYXGH71,4.2,3.0,76,0,24,0,0
B0D6R27LF9,2.9,2.0,49,0,0,0,51
B0D9XN6NMZ,,,0,0,0,0,0
B0D9LJJYFD,4.6,10.0,82,8,10,0,0
B0DCZFY5RK,4.0,1.0,0,100,0,0,0
B0DCZDLZMC,2.2,4.0,0,0,46,28,26
B0DB7YXH1J,3.6,9.0,37,24,12,13,14
B0DBR6MLJG,4.7,196.0,86,8,4,1,1
B0D92J7R94,3.8,13.0,62,0,21,9,8
B0D9BSJJ4P,3.8,10.0,53,14,0,0,33
B0D8XWWMHN,2.4,3.0,36,0,0,0,64
B0D8JLT2YP,4.6,47.0,82,11,2,2,3
B0D66Z57QF,4.0,7.0,37,47,0,16,0
B0D8S1ST2L,3.8,7.0,70,0,0,0,30
B0D9GJG7B5,5.0,4.0,100,0,0,0,0
B0D99D8TST,4.1,58.0,58,21,7,4,10
B0D9NY982J,,,0,0,0,0,0
B0D94CPGYG,5.0,3.0,74,0,0,0,26
B0D8VNT1D5,3.6,3.0,54,0,30,0,16
B0D7C8LQYW,4.0,197.0,59,14,7,6,14
B0D7MPTWNH,3.8,4.0,70,0,0,0,30
B0D96GDLFF,5.0,6.0,80,0,0,0,20
B0D7HQ3RF4,4.4,6.0,65,0,19,16,0
B0CLHGXWRH,5.0,2.0,100,0,0,0,0
B0D7MPJMDX,,,100,0,0,0,0
B0D841TS33,4.9,11.0,89,11,0,0,0
B0D7HQ3BPR,4.6,3.0,63,37,0,0,0
B0D7MJ3862,5.0,5.0,84,0,16,0,0
B0D7MJ3CGD,4.5,5.0,80,0,20,0,0
B0D84565Z5,5.0,1.0,100,0,0,0,0
B0D6YWJTL4,4.5,11.0,79,11,0,10,0
B0DC11DG27,,,0,0,0,0,0
B0D8PVZP3M,,,0,0,0,0,0
B0DC6M18CX,,,0,0,0,0,0
B0D79D4DGJ,3.4,29.0,55,9,6,4,26
B0D1YGTRB4,,,0,0,0,0,0
B0D83YTR58,4.0,13.0,49,28,15,0,8
B0D6LB5JG8,,,0,0,0,0,0
B0DBTH3SSH,4.8,13.0,82,11,7,0,0
B0DCVTB1Y7,,,0,0,0,0,0
B0D8VM68GP,4.0,11.0,73,9,0,9,9
B0D7VZWMQ7,4.6,7.0,51,49,0,0,0
B0DCBQYQ1Z,5.0,4.0,100,0,0,0,0
B0D5XD6W2H,5.0,3.0,100,0,0,0,0
B0D8VN5V71,4.3,14.0,74,8,0,0,18
B0D59S8T4P,4.4,35.0,67,17,5,11,0
B0DC6MJFLM,4.3,25.0,66,21,5,0,8
B0D4Z4RCG2,4.6,8.0,89,0,11,0,0
B0D9JBLX7N,3.1,26.0,41,6,8,11,34
B0D6YTRH2W,4.8,17.0,84,16,0,0,0
B0D1WFRBSS,4.5,5.0,73,0,27,0,0
B0DB5MVG7T,4.2,21.0,76,6,0,5,13
B0DB5R9FV4,4.5,2.0,50,50,0,0,0
B0DCFR5KGH,5.0,5.0,100,0,0,0,0
B0D9RLYCT7,4.6,77.0,82,11,4,0,3
B0D3Q7GMQS,4.7,26.0,68,32,0,0,0
B0D1XL4LJN,5.0,1.0,70,30,0,0,0
B0D5CJ7TX3,4.4,4.0,67,8,18,0,7
B0D8S669YB,5.0,7.0,100,0,0,0,0
B0DCTS9D2N,3.8,12.0,58,19,0,0,23
B0DCQPCJL5,5.0,4.0,100,0,0,0,0
B0DC3XRCGM,4.8,,87,9,3,0,1
B0DC3CLHBF,4.8,,89,8,2,0,1
B0D788Z6RZ,4.7,11.0,66,22,0,0,12
B0DC3CVJ48,3.8,7.0,83,0,0,0,17
B0DC47F1Z7,4.7,343.0,88,6,2,0,4
B0DC3QFHRB,4.8,,88,8,3,0,1
B0DC3MFDG6,4.8,,88,7,3,0,2
B0D9PS8QZ8,5.0,3.0,100,0,0,0,0
B0DC38G1YC,4.8,,89,8,1,0,2
B0DC3PDBRL,4.8,,89,8,2,0,1
B0DC3KG2MZ,4.7,295.0,88,6,2,1,3
B0D6R9XBG2,5.0,6.0,86,0,14,0,0
B0DC3HT7BX,4.4,10.0,56,11,23,0,10
B0DC3TM5H6,4.8,,88,9,2,0,1
B0DC3C5SG3,4.8,,91,5,2,1,1
B0DBV93DWC,,,0,0,0,0,0
B0DCFKX4QG,5.0,2.0,100,0,0,0,0
B0DCFPXMWZ,3.0,8.0,29,0,20,12,39
B0D978Q74X,5.0,2.0,100,0,0,0,0
B0D7P6NZNP,4.4,53.0,78,9,5,2,6
B0DC3MHRM5,4.8,,89,9,1,0,1
B0DCG2YPW3,4.7,7.0,76,24,0,0,0
B0DCJK3R25,4.4,5.0,67,0,33,0,0
B0DCKHCSZR,4.3,11.0,73,14,0,0,13
B0D4TJWRW8,5.0,6.0,73,21,0,6,0
B0D53NBDB8,4.6,6.0,81,0,19,0,0
B0D5L8YV42,5.0,1.0,100,0,0,0,0
B0D5LK6H77,4.3,17.0,68,18,7,0,7
B0D5L8L8XL,4.7,11.0,70,8,10,0,12
B0D5LC23FJ,4.8,10.0,83,17,0,0,0
B0D5CWH38H,4.7,21.0,86,7,0,7,0
B0D4HF6LH2,3.8,7.0,41,20,21,18,0
B0D5HXV3DG,4.5,5.0,84,0,16,0,0
B0D5CWWWDD,3.8,10.0,55,27,0,0,18
B0D4HT8SMB,4.7,5.0,67,33,0,0,0
B0D4HTRKQS,5.0,5.0,100,0,0,0,0
B0D5X378PW,4.1,8.0,68,16,0,0,16
B0D5B34LYK,5.0,3.0,100,0,0,0,0
B0D4HPGJXJ,4.6,7.0,82,0,18,0,0
B0D5CJGS3M,,,0,0,0,0,0
B0D5LKH2CW,3.8,16.0,57,9,15,7,12
B0D5CFY2W6,,,0,0,0,0,0
B0D842ZS55,,,0,0,0,0,0
B0D7MP5X5L,4.0,1.0,51,49,0,0,0
B0D9Q9PS1H,4.5,2.0,53,47,0,0,0
B0DCSKDGL8,5.0,3.0,100,0,0,0,0
B0D8HPJWZ4,3.2,5.0,25,40,0,0,35
B0D9J43CMT,4.6,23.0,78,17,0,5,0
B0DCS1QNPL,4.5,456.0,79,8,4,4,5
B0DB1LN756,5.0,3.0,100,0,0,0,0
B0D173QPBN,5.0,5.0,100,0,0,0,0
B0D174LRKR,5.0,1.0,100,0,0,0,0
B0DC6YKPWD,4.3,15.0,61,15,15,9,0
B0D7HL9FVX,4.5,65.0,75,12,8,2,3
B0D83PQCSG,5.0,3.0,100,0,0,0,0
B0DCJQ35N7,3.3,3.0,74,0,0,0,26
B0D9GV39Q5,5.0,4.0,100,0,0,0,0
B0DBV16ZV2,4.6,74.0,82,7,6,4,1
B0D94KTDNR,4.8,7.0,75,25,0,0,0
B0D6VKN9QD,4.8,5.0,64,18,18,0,0
B0D7P5L5BL,3.6,6.0,49,18,16,0,17
B0D9Y6YBZ7,2.5,3.0,30,0,0,0,70
B0D8K8RB7G,5.0,1.0,100,0,0,0,0
B0DBR8HMN2,4.9,45.0,92,6,2,0,0
B0CTQ4314T,2.8,2.0,26,0,0,74,0
B0D92NS2N3,4.3,25.0,68,15,4,7,6
B0DC68N83W,3.0,4.0,28,28,0,0,44
B0D58D7YCQ,3.8,10.0,45,20,10,25,0
B0D982VNPS,4.4,13.0,70,13,0,9,8
B0DBLCZJ47,4.7,90.0,79,15,5,1,0
B0DCPTQ3JD,4.5,6.0,78,0,22,0,0
B0D99GT5JZ,5.0,1.0,100,0,0,0,0
B0D7VV7G88,5.0,2.0,100,0,0,0,0
B0D46CZK7C,4.4,53.0,71,17,2,0,10
B0D8YCLZVF,4.2,6.0,60,27,0,13,0
B0D97YMH2D,4.6,24.0,78,19,0,0,3
B0DC3V2BSL,5.0,7.0,100,0,0,0,0
B0DC3QJWG7,4.7,727.0,85,11,2,1,1
B0D4M3WB6Z,4.6,18.0,75,12,13,0,0
B0D78P8F5H,5.0,2.0,100,0,0,0,0
B0D7GT9RW2,4.1,15.0,55,17,13,0,15
B0CTFZ11F9,5.0,3.0,100,0,0,0,0
B0CCT7Y7QF,2.9,6.0,30,17,0,0,53
B0DBPCCQ2V,5.0,11.0,100,0,0,0,0
B0D9NK21C8,3.2,27.0,44,14,0,5,37
B0D7Q2XL4K,4.6,6.0,58,15,9,9,9
B0D821HJQV,3.8,18.0,61,9,7,7,16
B0D987684Z,4.6,97.0,79,15,1,1,4
B0D6YFBXPR,4.8,6.0,48,14,14,0,24
B0D1XZY7W6,4.1,10.0,83,0,0,0,17
B0D3NRG8YY,4.7,16.0,79,21,0,0,0
B0D7Q85B4B,4.2,49.0,61,11,10,3,15
B0D5B4PGTP,4.3,135.0,68,16,2,6,8
B0D93BKSVF,4.6,3.0,66,34,0,0,0
B0D6Y9PRG2,4.5,16.0,81,12,0,0,7
B0D8S3W1JK,4.4,4.0,70,0,30,0,0
B0D95QLR5X,4.1,139.0,67,10,4,6,13
B0D7Z3BV2X,3.6,8.0,47,15,13,13,12
B0D7Z1DVHZ,4.9,12.0,81,10,0,0,9
B0D6VMYXDF,5.0,2.0,78,0,22,0,0
B0DC12KBLH,3.8,6.0,46,27,0,0,27
B0D8HNYFDT,4.6,46.0,87,3,0,5,5
B0CNR5H1L7,5.0,1.0,100,0,0,0,0
B0DCHVZLSJ,,,0,0,0,0,0
B0D5LN66TX,,,0,0,0,0,0
B0D9WH5334,4.8,13.0,91,0,9,0,0
B0DBGC6XNK,4.8,44.0,82,10,5,0,3
B0D8KPSS92,4.3,31.0,78,6,4,5,7
B0DCK2PMSJ,4.3,44.0,68,14,9,0,9
B0DB5GRH36,2.5,2.0,0,49,0,0,51
B0DCJQSB2T,5.0,2.0,100,0,0,0,0
B0D9M35MTV,2.9,2.0,49,0,0,0,51
B0D8SXDYPY,5.0,4.0,100,0,0,0,0
B0D8ZMZGLW,4.8,8.0,88,12,0,0,0
B0DB7M859Y,4.3,15.0,56,22,22,0,0
B0D7M8TQVS,3.6,12.0,61,9,0,0,30
B0D7Z12TP1,4.6,61.0,81,10,7,0,2
B0D7YQXSW1,4.6,107.0,80,14,5,1,0
B0D7Z1C2GC,4.6,59.0,79,10,7,4,0
B0D7YRZQSB,4.5,34.0,78,8,6,2,6
B0D7Z3MXJB,4.9,52.0,90,6,4,0,0
B0D7Z2D3BJ,4.6,32.0,73,12,8,2,5
B0D7YQT23D,4.9,65.0,92,5,3,0,0
B0D7Z2JQT8,4.7,45.0,85,9,3,3,0
B0D7C77Z7X,5.0,3.0,100,0,0,0,0
B0D53VX8BZ,5.0,1.0,100,0,0,0,0
B0D9CQ191L,,,0,0,0,0,0
B0D6K3K6J6,3.8,4.0,79,0,0,0,21
B0D62VPJ43,3.2,8.0,60,18,0,0,22
B0D9GKZC38,5.0,2.0,100,0,0,0,0
B0D9GRCDLH,,,0,0,0,0,0
B0D8RYLVRJ,3.4,6.0,63,14,0,0,23
B0D8S3PDRS,4.5,6.0,86,0,14,0,0
B0D8HS88GL,4.6,5.0,60,40,0,0,0
B0DB1R7DQN,4.6,13.0,90,0,0,0,10
B0D669KYDT,4.6,5.0,65,35,0,0,0
B0D7QDHRC9,4.9,10.0,87,13,0,0,0
B0D7V6MS4D,4.6,110.0,78,12,5,1,4
B0D87NGDR7,4.7,32.0,84,5,4,3,4
B0D6VJGNXP,5.0,4.0,100,0,0,0,0
B0D6B4NM4Y,4.8,222.0,82,15,2,1,0
B0D5QWHSWT,3.5,2.0,70,0,0,30,0
B0DCG1PF73,4.6,16.0,83,9,0,8,0
B0DC6RLSB2,4.4,32.0,68,8,17,7,0
B0D86C1WK3,3.5,3.0,63,0,0,0,37
B0D9Q5MYS9,5.0,2.0,100,0,0,0,0
B0D49QVY1N,4.5,5.0,60,40,0,0,0
B0D9XYGNB8,4.2,18.0,54,20,15,0,11
B0D9Y4W6TH,4.6,28.0,84,10,0,0,6
B0DCFMTCB6,3.6,5.0,55,0,24,0,21
B0DCDT2GLQ,3.8,4.0,64,19,0,0,17
B0DCDQC96V,4.7,5.0,62,38,0,0,0
B0D83FCNTY,,,0,0,0,0,0
B0CJBZVSWT,,,0,0,0,0,0
B0DBYHD372,4.4,324.0,74,15,3,0,8
B0D7GWPN2N,4.0,121.0,67,13,2,2,16
B0D49DCNKR,5.0,2.0,60,0,40,0,0
B0DBLG8SW2,4.7,3.0,45,20,35,0,0
B0DB5NQF8Z,5.0,6.0,100,0,0,0,0
B0DBVD5LLZ,5.0,6.0,100,0,0,0,0
B0D8NZW4WM,4.3,8.0,83,0,0,0,17
B0D7M9Q5DM,,,0,0,0,0,0
B0D2L1HK8C,4.2,11.0,55,21,13,11,0
B0DC2T15L4,5.0,6.0,100,0,0,0,0
B0DBHNWN6M,4.1,9.0,52,34,0,0,14
B0DCF3HN2W,4.4,,72,15,6,2,5
B0D985H6GM,3.8,14.0,60,10,0,9,21
B0D4VQ8BFZ,4.8,7.0,86,14,0,0,0
B0D49D2ND4,3.9,141.0,68,3,8,6,15
B0DCCB64RL,3.8,5.0,22,39,39,0,0
B0D8W1YVK9,,,100,0,0,0,0
B0DCBNXCBP,3.8,8.0,51,21,14,14,0
B0D629Z6QS,4.2,32.0,67,12,0,5,16
B0D4VHKDQR,4.6,20.0,79,10,6,0,5
B0D9N8JY28,1.0,1.0,0,0,0,0,100
B0D7C751L8,4.1,71.0,60,14,11,6,9
B0D8J2ZX1J,4.5,12.0,89,0,0,0,11
B0DCBDGZDR,4.8,23.0,84,11,5,0,0
B0CYTBH2K2,4.4,57.0,71,17,4,3,5
B0D7TP9QT6,4.0,13.0,54,14,15,0,17
B0D3XFV871,3.5,13.0,44,14,14,0,28
B0D8B8518M,4.6,4.0,68,32,0,0,0
B0D734HVMH,4.2,31.0,69,12,7,3,9
B0DC6CLSYW,5.0,3.0,100,0,0,0,0
B0D8KPR633,4.8,7.0,84,16,0,0,0
B0D8S2D6N5,4.4,15.0,83,0,9,0,8
B0D93GKP99,5.0,2.0,100,0,0,0,0
B0D7THF136,3.3,6.0,58,0,0,0,42
B0D8TBVBVG,3.9,22.0,70,9,0,0,21
B0DC3V6RFM,4.6,197.0,81,8,5,0,6
B0DC3J3RYT,4.8,70.0,86,11,0,0,3
B0DC34HFRW,4.7,,86,8,3,0,3
B0DC3GBF8Y,4.6,266.0,83,8,5,2,2
B0DBJ54ZB2,4.5,19.0,83,6,4,0,7
B0D9LRCVLJ,5.0,2.0,100,0,0,0,0
B0DBTXKBVX,,,0,0,0,0,0
B0D9LYR24G,5.0,1.0,100,0,0,0,0
B0D9LZ786G,3.7,13.0,58,10,7,0,25
B0D9W32Z3W,4.1,34.0,62,12,4,3,19
B0D41RXBPF,3.5,5.0,36,22,21,0,21
B0D87HS1H1,5.0,2.0,100,0,0,0,0
B0DC6T7DVL,,,100,0,0,0,0
B0D5QQRMFN,4.6,27.0,81,12,0,7,0
B0D7LX2QQQ,4.4,19.0,72,14,9,0,5
B0D5LJ6SCR,4.4,12.0,73,10,9,0,8
B0D544W578,4.1,12.0,71,12,0,0,17
B0D6MYTWWL,4.3,9.0,53,23,24,0,0
B0D8PT9ZVH,3.3,3.0,24,25,26,0,25
B0D7PF37X1,4.4,154.0,72,14,5,2,7
B0D62MGBB2,4.5,10.0,70,15,15,0,0
B0D7Q4MSD6,5.0,1.0,100,0,0,0,0
B0D732CJC8,4.8,7.0,76,24,0,0,0
B0D479QDPH,4.2,23.0,72,10,6,0,12
B0D7CLZQ5W,4.5,,75,14,4,1,6
B0DC61SYGM,4.3,6.0,83,0,0,17,0
B0D2KYCXPH,4.7,7.0,73,27,0,0,0
B0D6YVCL7V,,,0,0,0,0,0
B0D46LVVCR,3.2,7.0,49,20,0,0,31
B0D6YVQCNX,,,0,0,0,0,0
B0D66PKY49,5.0,7.0,84,0,16,0,0
B0D95CJCS5,4.7,13.0,80,10,10,0,0
B0D6Y8LGK3,4.4,23.0,78,5,11,0,6
B0D9S8WDDP,4.6,107.0,75,15,6,1,3
B0D78K72KN,4.6,57.0,77,16,5,1,1
B0D2L61C52,4.5,62.0,77,14,2,2,5
B0D78JXH7J,4.7,37.0,84,11,2,0,3
B0D7S1Q5B5,4.6,96.0,84,6,4,0,6
B0DC5BVVPL,3.7,7.0,51,13,0,13,23
B0D6K3GYMH,5.0,7.0,100,0,0,0,0
B0D843M4JT,4.4,21.0,69,20,6,0,5
B0D62ZNJQX,4.8,,85,12,2,0,1
B0DBJ53RKQ,4.6,411.0,80,9,5,2,4
B0D7GJXB4X,4.2,5.0,61,16,23,0,0
B0DB1M76FS,4.1,30.0,68,11,6,0,15
B0DBSWXF1G,5.0,1.0,100,0,0,0,0
B0DBTBY6V9,,,0,0,0,0,0
B0DBLSDQBL,5.0,3.0,100,0,0,0,0
B0D7GMYW99,5.0,6.0,100,0,0,0,0
B0DB85D6XR,5.0,4.0,100,0,0,0,0
B0D7VMFNRF,3.5,3.0,49,0,0,0,51
B0D7ZS62TN,3.6,4.0,53,24,0,0,23
B0D7ZYPNQ2,4.5,75.0,75,11,6,5,3
B0DB1P16S9,5.0,4.0,100,0,0,0,0
B0DC3XLNYX,,,0,0,0,0,0
B0D9YBDSDM,4.3,7.0,60,20,20,0,0
B0D7C57X4K,3.6,10.0,40,22,13,12,13
B0DBX47CBT,5.0,2.0,100,0,0,0,0
B0D8Y562FG,4.3,19.0,70,15,0,6,9
B0DBZCZBSC,4.2,5.0,40,37,23,0,0
B0D6BPYSJ1,4.6,459.0,80,13,2,1,4
B0D6GFTX49,,,0,0,0,0,0
B0D6725JGT,3.6,6.0,65,0,0,14,21
B0D59JZPMF,5.0,2.0,100,0,0,0,0
B0D7VN3DQR,4.1,24.0,72,12,0,0,16
B0D62Q47F3,4.1,11.0,66,16,9,0,9
B0CW387VC3,4.6,3.0,65,35,0,0,0
B0D4DDF3G8,5.0,3.0,100,0,0,0,0
B0DBL9VN98,4.9,17.0,91,9,0,0,0
B0DBH372LQ,4.0,18.0,58,22,8,0,12
B0D54KW3JJ,5.0,2.0,100,0,0,0,0
B0CDRP2LXR,3.4,10.0,38,21,9,9,23
B0D8W4DFCG,,,0,0,0,0,0
B0D6R7VDWT,5.0,1.0,100,0,0,0,0
B0D8BHCLPL,4.0,5.0,75,0,0,0,25
B0D8BJR5RD,4.3,5.0,60,20,20,0,0
B0D9NKSGZS,5.0,6.0,100,0,0,0,0
B0DBV2ZL9J,4.6,133.0,83,8,5,3,1
B0DBQF9LR4,4.1,15.0,51,11,13,0,25
B0D8BJJWMF,3.4,5.0,66,0,0,17,17
B0D8BGFLWZ,3.2,10.0,61,0,0,0,39
B0D8BJS4PD,4.5,2.0,52,48,0,0,0
B0D14KXQ2L,3.8,4.0,53,24,0,0,23
B0D8BGWH7K,3.2,15.0,35,17,15,0,33
B0DBQFFXZ9,4.5,45.0,73,15,5,0,7
B0D6R9D2TC,4.2,19.0,64,24,0,0,12
B0D8BNP54T,2.7,3.0,34,0,0,33,33
B0DBFZBZDS,4.7,14.0,70,22,8,0,0
B0D8BKLLRN,4.1,11.0,61,18,11,0,10
B0D6RQ7P9Y,5.0,2.0,100,0,0,0,0
B0D9Y2BBCW,4.9,27.0,92,8,0,0,0
B0D6R7ZYQV,4.8,5.0,71,29,0,0,0
B0D25N2WX9,,,0,0,0,0,0
B0CWWS6BNG,,,100,0,0,0,0
B0D8BHTCCQ,3.0,4.0,50,0,0,0,50
B0DB8LG8C7,3.4,5.0,60,0,0,0,40
B0D2NTLHBP,4.5,20.0,75,12,8,0,5
B0D44CQ13P,4.4,16.0,68,22,8,0,2
B0D9J6XJTY,3.6,20.0,43,13,15,0,29
B0D634DTDF,4.7,221.0,82,11,4,0,3
B0D841T11K,4.6,21.0,82,7,6,0,5
B0D5LL8X9F,4.4,20.0,72,14,7,0,7
B0D9M9XP82,5.0,1.0,49,0,0,0,51
B0D4H25K1D,4.0,27.0,65,6,15,4,10
B0D7LSDTC1,5.0,10.0,100,0,0,0,0
B0DBYW61BZ,5.0,1.0,100,0,0,0,0
B0D7ZL5TKB,5.0,5.0,100,0,0,0,0
B0D764G7C7,4.4,97.0,72,11,6,1,10
B0D7ZGL93P,4.6,3.0,69,31,0,0,0
B0DBYLFKCB,4.5,2.0,51,49,0,0,0
B0D3D1QF2F,,,100,0,0,0,0
B0D8BK77YR,4.8,6.0,86,14,0,0,0
B0DBQCKNWC,4.3,166.0,72,11,6,5,6
B0DB23SZDH,5.0,1.0,100,0,0,0,0
B0DB218KNX,5.0,1.0,100,0,0,0,0
B0D9H8WVZY,5.0,2.0,100,0,0,0,0
B0D4CFHBB5,4.8,34.0,82,18,0,0,0
B0DBWSZYHH,5.0,2.0,100,0,0,0,0
B0DBVQPFX4,,,0,0,0,0,0
B0DBVKX3WQ,4.6,299.0,82,10,4,1,3
B0D8SFLFF7,5.0,1.0,100,0,0,0,0
B0DBVGXQDK,2.6,8.0,38,0,0,16,46
B0D7VQPRJM,3.7,41.0,61,6,7,5,21
B0D9F5VWJX,3.6,3.0,65,0,0,0,35
B0DBVDN25H,,,0,0,0,0,0
B0DBVH2QZB,4.2,119.0,64,17,5,6,8
B0DBVJS25G,,,0,0,0,0,0
B0D9K4GK56,5.0,1.0,100,0,0,0,0
B0CDRJ63PS,5.0,6.0,100,0,0,0,0
B0D86M2JBJ,4.6,18.0,72,20,8,0,0
B0D8B19VYR,4.8,7.0,85,15,0,0,0
B0DBT8M6ZM,,,0,0,0,0,0
B0CXHSGQGR,4.5,30.0,70,16,8,0,6
B0DBT5QYPG,4.5,8.0,65,23,12,0,0
B0D6R9S39R,4.7,19.0,80,13,0,7,0
B0D8W1THH6,4.3,9.0,74,0,13,13,0
B0D9C91FCF,4.6,,79,13,4,2,2
B0D9GNWR62,4.8,28.0,88,4,5,3,0
B0CZ77F59Q,4.3,417.0,69,13,5,4,9
B0D6XY7XH9,3.8,6.0,30,46,0,24,0
B0CZ78BW92,4.5,,77,12,4,2,5
B0DBKWHCCR,4.1,126.0,68,12,4,2,14
B0D9NTYTK9,,,0,0,0,0,0
B0D81ZWJWJ,4.2,8.0,71,13,16,0,0
B0D1CDGTCJ,5.0,3.0,100,0,0,0,0
B0D7MQFN4G,,,0,0,0,0,0
B0D6B1WQM3,4.7,241.0,83,12,3,1,1
B0D6B3P9YZ,4.8,8.0,83,17,0,0,0
B0D6B2V4TV,4.6,157.0,81,10,7,1,1
B0D6BH5WDB,5.0,9.0,100,0,0,0,0
B0D6BJR3NP,3.7,14.0,64,9,0,8,19
B0D6BLT8KK,4.5,4.0,48,52,0,0,0
B0D9MH8PVZ,4.4,52.0,75,13,0,3,9
B0DBQNR83B,4.6,310.0,78,12,4,3,3
B0D3J6LF9D,3.3,10.0,63,0,0,11,26
B0D9H4GMT3,4.0,24.0,68,6,7,8,11
B0D7BYRD5D,4.3,40.0,70,11,10,3,6
B0D83G6Q77,4.5,247.0,77,12,5,2,4
B0D7L9Q3G9,4.3,58.0,72,12,5,2,9
B0D1CGD88Q,4.3,7.0,52,31,17,0,0
B0D4Z9NQHN,3.6,5.0,45,34,0,0,21
B0D7MCGSMZ,3.8,17.0,49,20,19,0,12
B0D95V8RDM,4.6,12.0,74,19,0,7,0
B0D9796PF1,4.6,121.0,78,11,6,0,5
B0D3XGJFGW,4.5,14.0,68,19,13,0,0
B0D9NSX551,4.6,39.0,77,9,3,3,8
B0D9NTYRGF,5.0,2.0,100,0,0,0,0
B0D8VWZYHW,4.4,139.0,76,7,8,3,6
B0D7Z1HLL9,4.5,95.0,71,17,6,2,4
B0D2L1WL44,2.0,1.0,0,0,0,100,0
B0D2KYDHYX,,,0,0,0,0,0
B0D2L35ZGD,,,0,0,0,0,0
B0DBDL34QR,4.0,26.0,67,5,4,7,17
B0DB1XTR8M,4.1,52.0,54,16,12,6,12
B0D3SZWV6M,4.5,55.0,72,14,7,0,7
B0D6BLHJQP,3.7,19.0,57,11,7,0,25
B0DBD128HC,4.5,45.0,78,8,5,4,5
B0D96XS71W,4.5,10.0,76,0,24,0,0
B0D3SZV9CR,4.8,75.0,92,5,0,0,3
B0D6GGDS8N,4.4,33.0,80,7,3,6,4
B0CCGL6QWK,4.6,19.0,74,18,8,0,0
B0D2KWSW7M,,,0,0,0,0,0
B0DB58KYC4,3.4,19.0,46,8,17,0,29
B0D2KZDFB3,5.0,1.0,100,0,0,0,0
B0D2L1CJ28,5.0,4.0,100,0,0,0,0
B0D5MGDJ5C,5.0,1.0,100,0,0,0,0
B0D2L3P1SM,5.0,13.0,100,0,0,0,0
B0D6YXYRXW,4.6,3.0,65,35,0,0,0
B0D7D4C3RB,5.0,1.0,100,0,0,0,0
B0D1V5LMXY,5.0,1.0,100,0,0,0,0
B0D6TYZJV6,4.7,23.0,76,13,5,0,6
B0D8KGW7BN,4.2,8.0,57,13,15,15,0
B0D6Z536YV,4.8,6.0,87,13,0,0,0
B0D7C944BT,4.3,22.0,64,15,13,8,0
B0D9CNNB8Y,4.1,12.0,57,14,0,9,20
B0D86Z32WC,5.0,2.0,100,0,0,0,0
B0DBLCG89C,4.1,6.0,85,0,0,0,15
B0DBL8D5LY,4.6,3.0,61,39,0,0,0
B0DB1SFSQX,4.6,7.0,64,18,18,0,0
B0D73CXYGN,4.6,16.0,75,15,10,0,0
B0D4LPSB6J,4.5,5.0,68,16,16,0,0
B0D81326Y3,2.6,12.0,28,0,16,14,42
B0D474PT61,3.9,17.0,55,19,9,0,17
B0CZ61LVR7,4.6,2.0,63,37,0,0,0
B0D9LBJLNH,4.6,5.0,63,37,0,0,0
B0D4QNTJJR,,,0,0,0,0,0
B0D41ZJRPN,4.4,211.0,76,8,5,3,8
B0D8J5P5YY,4.8,7.0,83,17,0,0,0
B0D7MGPW7G,4.3,22.0,67,22,0,0,11
